date,closeprice,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63,v64,v65,v66,v67,v68,v69,v70,v71,v72,v73,v74,v75,v76,v77,v78,v79,v80,v81
20060110,11.75,11.77,11.74,11.68,11.72,12.24,13.36,13.91,14.4,50.63,52.32,15.79,-0.82,33.75,15.79,0.09,0.1,-0.01,0.85,1.43,0,0.56,0.04,-0.85,-0.56,-0.2,-0.65,0,0.06,-0.25,11.69,-1.1,31.82,46.43,54.55,575.32,-8.92,27.94,584.25,50,54.17,-3.15,49.56,76.81,8.33,-129.3,0.3,0.35,0.34,-0.1,24.65,100.86,-2.49,0.51,9.04,15.07,0.19,-47.59,-0.12,-0.32,43.75,0.08,0.37,19.33,14346,11.75,11.69,11.75,11.32,4842019,-9564,175.88,1220.94,-0.04,-0.01,74.95,1.08,-1.35,171623.13,-641371.78,-0.26,-23.72
20060111,11.7,11.75,11.74,11.68,11.72,12.23,13.35,13.89,14.38,47.83,51.01,11.26,3.21,6.73,11.26,0.08,0.09,-0.01,0.85,1.43,-0.76,0.04,-0.53,-0.49,-0.81,-0.7,-0.05,0.1,0.09,0.1,11.7,-0.15,35.29,42.86,51.52,575.59,-8.96,26.64,584.55,50,54.17,-58.33,-1.07,37.12,40,-129.5,0.25,0.34,0.32,-0.14,24.52,101.74,-2.5,0.05,8.24,14.49,0.2,-47.64,-0.13,-0.14,37.5,0.07,0.39,3.65,14187,11.79,11.7,11.76,11.31,4827832,8512.2,153.29,1212.56,-0.04,-0.01,63.72,0.99,-0.94,171562.76,-644209.18,0.16,-21.89
20060112,11.6,11.7,11.71,11.67,11.72,12.22,13.34,13.88,14.37,42.22,48.36,8.13,4.85,5,8.13,0.06,0.09,-0.02,0.85,1.43,-1.36,-0.77,-1.38,0.63,-0.59,-0.15,0,0.35,0.07,-0.05,11.69,-0.1,23.53,35.71,45.45,575.88,-8.98,25.75,584.86,50,50,-44.06,0.19,39.1,25,-130,0.3,0.34,0.32,-0.16,24.46,98.72,-3.33,-0.47,6.45,13.63,0.19,-47.89,-0.14,-0.1,25,0.07,0.2,10.21,23365,11.76,11.69,11.76,11.32,4804467,-15576.67,149.56,2014.22,0.01,-0.01,78.41,1.08,-1.35,171363.06,-655891.68,0.89,22.84
20060113,11.3,11.57,11.64,11.64,11.7,12.21,13.32,13.86,14.35,29.69,41.34,4.06,4.59,0,4.06,0.03,0.08,-0.05,0.85,1.43,-3.09,-2.96,-3.81,1.26,-0.12,-0.3,0.05,0.45,0.01,-0.45,11.65,-0.6,0,14.29,27.27,576.15,-9.02,23.97,585.18,50,45.83,-137.72,-72.28,-15.77,12.5,-130.75,0.4,0.34,0.33,-0.44,24.46,95.76,-2.59,-0.8,2.19,12.09,0.19,-48.29,-0.2,-0.14,0,0.08,0.23,7.3,18620,11.66,11.65,11.75,11.31,4785847,-18620,150.05,1647.79,-0.04,-0.01,63.92,0.99,-0.96,170881.51,-669856.68,-0.1,-3.16
20060116,11.35,11.49,11.58,11.61,11.69,12.19,13.3,13.84,14.33,33.63,42.85,0.26,3.15,-3.54,0.26,0,0.06,-0.06,0.85,1.43,-1.65,-2.45,-3.32,1.64,0.8,0.1,0.5,0.35,-0.1,-0.1,11.64,-0.05,5.56,17.86,30.3,576.42,-9.07,22.33,585.49,50,50,-156.2,-87.45,-29.41,62.5,-130.5,0.2,0.32,0.32,-0.37,24.48,94.98,-2.58,-1.07,-2.56,10.22,0.19,-48.24,-0.21,-0.15,5.56,0.08,0.37,7.3,9195,11.54,11.64,11.74,11.31,4795042,-4597.5,143.99,810.13,-0.02,-0.01,45.53,1.08,-1.34,170922.19,-667557.93,-0.38,-51.9
20060117,11.35,11.45,11.54,11.59,11.68,12.18,13.29,13.83,14.32,33.63,42.85,-3.34,0.98,-6.94,-3.34,-0.02,0.05,-0.06,0.85,1.43,-0.96,-2.2,-3.2,1.52,1.24,0.5,0.35,0.25,-0.14,-0.3,11.61,-0.3,5.56,14.81,30.3,576.7,-9.08,21.16,585.79,41.67,45.83,-108.23,-76.9,-20.66,30,-130.9,0.25,0.29,0.31,-0.36,24.53,96.6,-3.4,-1.43,-7.04,8.18,0.2,-48.24,-0.24,-0.16,5.56,0.09,0.14,0.5,7609,11.46,11.61,11.73,11.31,4795042,-7609,137.29,670.4,0.02,-0.01,35.53,0.99,-0.96,170922.19,-670601.53,-0.54,-58.69
20060118,10.95,11.28,11.43,11.53,11.66,12.16,13.27,13.81,14.3,20.44,34.42,-5.69,-1.24,-8.04,-5.69,-0.07,0.02,-0.09,0.85,1.43,-3.18,-5.19,-6.07,1.36,2.01,-0.05,-0.15,0.35,-0.24,-0.55,11.55,0.25,10.71,8.82,8.82,576.99,-9.13,20.98,586.12,41.67,41.67,-202.52,-181.87,-105.19,21.43,-131.47,0.7,0.34,0.35,-0.73,24.78,93.59,-4.37,-1.88,-13.73,5.41,0.19,-48.79,-0.21,-0.29,10.71,0.09,0.21,30.43,20380,11.31,11.55,11.66,11.31,4774662,-11645.71,129.24,1861.19,-0.11,-0.01,33.66,1.04,-1.34,170203.96,-682247.24,0.98,8.92
20060119,11.7,11.42,11.48,11.54,11.66,12.15,13.25,13.79,14.28,57.74,53.24,-19.51,-7.33,-33.33,-19.51,-0.04,0.01,-0.05,0.85,1.43,3.27,1.34,0.49,0.38,1.92,0.6,1.1,-0.35,-0.21,-0.05,11.55,0.2,64.29,52.94,52.94,577.3,-9.19,20.11,586.49,41.67,45.83,-59,-76.18,-22.51,96.87,-130.53,0.8,0.41,0.38,0,25.08,100.86,0.43,-1.53,-15.44,3.55,0.18,-47.99,-0.19,-0.29,66.67,0.09,0.72,16,35959,11.33,11.55,11.64,11.32,4810621,35959,136.85,3073.42,0.03,-0.01,58.65,1.06,-0.96,172666.9,-648535.68,1.46,77.98
20060120,11.1,11.31,11.41,11.5,11.64,12.13,13.24,13.78,14.27,39.82,42.58,-13.92,-9.53,-8.33,-13.92,-0.07,-0.01,-0.07,0.85,1.43,-1.68,-3.27,-4.27,0.36,1.59,0.5,-0.95,0.25,-0.18,-0.7,11.48,-0.45,21.43,17.65,17.65,577.67,-9.21,19.3,586.88,41.67,45.83,-92.85,-121.04,-60.42,0,-131.53,0.6,0.46,0.4,-0.59,25.36,98.23,-3.48,-1.83,-18.53,1.34,0.16,-48.59,-0.24,-0.34,25,0.09,0.37,16,20641,11.29,11.48,11.6,11.33,4789980,-20641,109.01,1859.55,0.03,-0.01,39.07,1.04,-1.4,171608.39,-669176.68,0.18,10.37
20060124,10.85,11.16,11.31,11.44,11.61,12.11,13.22,13.76,14.25,34.47,39.02,-7.94,-9,-1.96,-7.94,-0.11,-0.03,-0.09,0.85,1.43,-3.04,-4.53,-5.96,0,1.49,-1.2,0,0.1,-0.17,-1.1,11.36,-1.05,10,8.33,8.33,578.02,-9.26,19.61,587.28,33.33,41.67,-171.76,-230.26,-164.15,66.67,-131.2,0.45,0.49,0.41,-0.8,25.57,95.59,-7.66,-2.72,-23.66,-1.45,0.17,-48.89,-0.35,-0.54,13.04,0.1,0.35,34.02,10942,11.19,11.36,11.54,11.34,4779038,-3647.33,104.44,1008.48,-0.2,-0.02,42.17,1.06,-0.99,171361.95,-665529.34,-0.48,-37.56
20060125,10.8,11.04,11.22,11.38,11.59,12.09,13.2,13.74,14.23,33.39,38.33,-4.62,-7.54,-1.3,-4.62,-0.15,-0.05,-0.1,0.85,1.43,-2.53,-4.17,-5.9,1.85,1.64,-0.05,0.05,0.9,-0.19,-0.95,11.27,-0.7,6.67,5.56,5.56,578.36,-9.31,19.89,587.67,25,37.5,-149.24,-212.94,-172.19,30,-131.6,0.25,0.46,0.4,-0.84,25.77,95.15,-8.47,-3.61,-29.49,-4.61,0.18,-49.09,-0.42,-0.67,8.7,0.11,0.25,34.02,8905,11.08,11.27,11.48,11.34,4770133,-5343,109.61,824.54,-0.01,-0.02,42.46,1.04,-1.4,171320.91,-669091.34,-0.75,-47.56
20060203,10.9,10.99,11.16,11.33,11.56,12.07,13.18,13.72,14.21,38.04,40.64,-14.53,-9.87,-24.44,-14.53,-0.17,-0.07,-0.09,0.85,1.43,-1.54,-2.59,-4.74,1.82,1.06,0.15,1,0.2,-0.12,-0.8,11.19,-0.9,13.33,11.11,11.11,578.7,-9.37,19.76,588.07,25,41.67,-116.26,-172.24,-156.99,50,-131.6,0.4,0.49,0.41,-0.71,25.83,99.54,-8.79,-4.41,-34.09,-7.67,0.18,-48.89,-0.51,-0.72,20,0.12,0.41,25.7,7319,11.07,11.19,11.44,11.34,4777452,0,109.02,671.47,0.01,-0.02,42.1,1.06,-0.98,171388.68,-669091.34,-0.68,-55.08
20060206,11.05,11.01,11.14,11.3,11.55,12.05,13.16,13.7,14.19,44.95,44.08,-33.52,-17.75,-52.5,-33.52,-0.17,-0.09,-0.07,0.85,1.43,1.01,-0.76,-3.18,1.37,1.77,1.15,0.35,-0.2,-0.19,-0.55,11.14,-0.5,24.14,19.44,19.44,579.01,-9.44,19.64,588.45,33.33,41.67,-82.19,-133.71,-134.42,62.5,-131.35,0.2,0.49,0.39,-0.5,25.71,94.44,-5.96,-4.64,-36.23,-10.27,0.17,-48.69,-0.56,-0.82,35,0.12,0.66,25.7,9342,10.94,11.14,11.41,11.34,4786794,9342,93.47,845.43,0.01,-0.02,56.92,1.05,-1.4,171517.24,-666755.84,-0.35,-37.26
20060207,11.3,11.11,11.17,11.3,11.54,12.04,13.14,13.68,14.18,54.99,49.4,-26.76,-20.75,-20,-26.76,-0.15,-0.1,-0.04,0.85,1.43,2.91,1.48,-0.79,-0.77,1.43,0.6,0.05,-0.5,-0.15,0,11.14,0.45,46.15,33.33,33.33,579.35,-9.5,18.4,588.85,41.67,45.83,-10.9,-68.56,-68.12,77.78,-130.8,0.45,0.45,0.4,-0.24,25.67,101.8,-3.42,-4.46,-34.8,-11.99,0.17,-48.39,-0.51,-0.68,60,0.12,0.74,3.8,16149,10.98,11.14,11.39,11.35,4802943,5383,115.19,1429.12,0.08,-0.02,44.77,1.08,-0.98,171882.6,-657784.18,0.14,10.28
20060208,11.2,11.14,11.17,11.29,11.53,12.03,13.13,13.67,14.16,50.56,47.43,-15.3,-18.94,-3.85,-15.3,-0.14,-0.11,-0.03,0.85,1.43,1.36,0.72,-1.56,-1.52,0.64,-0.05,-0.6,-0.3,-0.07,-0.15,11.12,-0.05,43.48,27.78,27.78,579.71,-9.54,17.41,589.25,41.67,45.83,8.93,-56.29,-57.07,7.14,-131.65,0.35,0.39,0.4,-0.27,25.66,103.23,-3.45,-4.3,-32.12,-13.19,0.18,-48.69,-0.52,-0.49,50,0.12,0.57,6.84,9017,11.05,11.12,11.38,11.36,4793926,-6440.71,101.1,805.09,0.04,-0.01,68.33,1.05,-1.41,171802.8,-665513.03,-0.61,-38.35
20060209,11.2,11.16,11.18,11.29,11.52,12.01,13.11,13.65,14.14,50.56,47.43,-2.65,-13.51,10,-2.65,-0.13,-0.11,-0.01,0.85,1.43,0.63,0.86,-1.37,-1.43,-0.23,-0.6,-0.3,-0.15,0.02,-0.15,11.11,0.15,43.48,32.26,27.78,580.08,-9.57,16.49,589.65,41.67,45.83,3.17,-61.9,-67.24,25,-132.15,0.2,0.33,0.4,-0.16,25.59,103.7,-0.88,-3.78,-28.83,-13.97,0.19,-48.69,-0.5,-0.33,50,0.12,0.58,6.84,7106,11.13,11.11,11.36,11.37,4793926,-3553,107.18,634.46,-0.02,-0.01,72.53,1.08,-0.98,171802.8,-669066.03,-0.62,-51.25
20060210,11.2,11.17,11.18,11.28,11.51,12,13.1,13.63,14.13,50.56,47.43,16.53,-3.5,35.71,16.53,-0.12,-0.11,0,0.85,1.43,0.09,0.63,-1.23,-0.52,-0.54,-0.3,-0.15,0.1,0.06,0.25,11.13,0.8,50,32.26,27.78,580.44,-9.6,15.81,590.04,33.33,41.67,20.83,-53.56,-62.45,30,-132.55,0.25,0.3,0.39,-0.07,25.43,102.75,-1.32,-3.4,-25.34,-14.4,0.19,-48.69,-0.42,-0.12,50,0.12,0,10.33,10571,11.19,11.13,11.34,11.38,4793926,-6342.6,107.21,943.84,0.01,-0.01,87.99,1.05,-1.41,171802.8,-673294.43,0.15,-22.24
20060213,11,11.12,11.15,11.25,11.49,11.98,13.08,13.62,14.11,39.56,42.98,27.02,6.68,37.5,27.02,-0.12,-0.12,-0.01,0.85,1.43,-1.61,-0.54,-2.68,0.22,-1.07,-0.35,-0.1,0.2,0.12,-0.7,11.06,-0.65,30,19.35,16.67,580.8,-9.62,14.77,590.42,33.33,37.5,-32.94,-87.09,-97.49,10,-133.35,0.25,0.3,0.38,-0.19,25.35,99.55,-3.08,-3.35,-23.34,-14.91,0.19,-48.94,-0.49,-0.15,37.5,0.12,0.24,1.93,6722,11.18,11.06,11.3,11.37,4787204,-6722,115.17,611.09,-0.06,-0.01,76.59,1.08,-1,171682.77,-678672.03,-0.12,-37.01
20060214,11,11.08,11.12,11.23,11.47,11.97,13.06,13.6,14.09,39.56,42.98,22.26,11.87,17.5,22.26,-0.13,-0.12,-0.01,0.85,1.43,-1.08,-0.45,-2.33,0.74,-0.63,-0.1,0.2,0.2,0.07,-0.1,11.05,0.6,30,20,16.67,581.15,-9.65,14.17,590.8,33.33,37.5,-61.11,-103.9,-114.58,66.67,-133.02,0.15,0.26,0.38,-0.13,25.22,97.35,0.46,-2.76,-22.13,-15.42,0.2,-48.94,-0.42,-0.17,37.5,0.11,0.37,9.39,5259,11.12,11.05,11.26,11.37,4787204,1753,107.18,478.09,-0.04,-0.01,65.48,1.05,-1.41,171682.77,-676919.03,-0.74,-42.42
20060215,10.9,11.02,11.08,11.2,11.46,11.95,13.04,13.58,14.08,34.2,40.71,23.63,15.79,25,23.63,-0.14,-0.12,-0.02,0.86,1.43,-1.45,-1.4,-2.77,1.05,-0.04,0.1,0.1,0.3,0.01,0.05,11.06,1.15,20,13.33,11.11,581.5,-9.68,13.4,591.17,25,33.33,-59.21,-99.51,-114.93,25,-133.52,0.2,0.26,0.38,-0.23,25.04,97.32,-6.84,-3.39,-22,-16.05,0.2,-49.14,-0.31,-0.13,25,0.1,0.11,4.96,4532,11.06,11.06,11.21,11.37,4782672,-4532,96.18,415.78,0.01,-0.02,45.74,1.08,-1,171641.57,-679185.03,-0.87,-46.63
20060216,10.8,10.95,11.03,11.16,11.43,11.93,13.03,13.56,14.06,29.42,38.48,11.81,14.46,0,11.81,-0.15,-0.13,-0.02,0.86,1.43,-1.64,-2.31,-3.25,1.05,0.67,0,0.2,0.2,-0.08,0,11.06,0.95,10,6.67,5.56,581.84,-9.68,13.07,591.52,25,33.33,-76.37,-106.11,-123.93,0,-134.52,0.3,0.24,0.35,-0.32,24.92,96.43,-2.7,-3.28,-23,-16.89,0.2,-49.44,-0.21,-0.1,0,0.1,0.23,12.81,6284,10.98,11.06,11.16,11.36,4776388,-6284,98.21,581.85,-0.02,-0.01,26.47,1.04,-1.41,171583.92,-685469.03,-0.7,-23.65
20060217,10.85,10.91,11,11.13,11.41,11.91,13.01,13.55,14.04,34.88,40.26,1.15,10.02,-9.52,1.15,-0.16,-0.13,-0.02,0.86,1.43,-0.55,-1.81,-2.43,0.99,1.26,0.25,0.25,0.15,-0.14,-0.05,11.05,0.75,15,10,8.33,582.14,-9.68,12.77,591.82,33.33,33.33,-68.38,-99.21,-118.7,33.33,-134.85,0.15,0.22,0.3,-0.26,24.71,96.87,0,-2.78,-23.93,-17.71,0.2,-49.39,-0.14,-0.16,7.14,0.09,0.39,12.81,4330,10.91,11.05,11.12,11.35,4780718,-4330,92.82,399.08,-0.01,-0.01,28.55,1.08,-1,171603.96,-686912.37,-0.6,-45.41
20060220,10.75,10.86,10.95,11.09,11.39,11.89,12.99,13.53,14.02,29.42,37.87,-2.55,5.83,-6.25,-2.55,-0.17,-0.14,-0.03,0.86,1.43,-1.01,-2.45,-2.96,0.76,1.44,0.15,0.05,0.15,-0.16,-0.3,11.02,0.25,6.25,3.33,2.78,582.38,-9.71,13.06,592.09,33.33,29.17,-109.48,-116.9,-136.55,25,-135.35,0.2,0.22,0.27,-0.38,24.55,97.73,-0.46,-2.42,-25.26,-18.62,0.21,-49.54,-0.11,-0.08,6.25,0.09,0.14,24.38,8368,10.86,11.02,11.08,11.35,4772350,-4184,97.47,778.42,-0.03,-0.02,0,1.04,-1.41,171526.84,-691096.37,-0.06,6.82
20060221,10.7,10.81,10.91,11.06,11.37,11.87,12.97,13.51,14,26.89,36.69,-1.28,3.46,0,-1.28,-0.18,-0.15,-0.03,0.86,1.43,-0.93,-2.37,-3.15,0.61,1.45,0,0.1,0.1,-0.16,-0.6,10.96,-0.6,0,0,0,582.63,-9.71,13.33,592.34,25,25,-113.91,-115.5,-134.57,33.33,-135.69,0.15,0.21,0.25,-0.36,24.3,97.27,-1.83,-2.33,-26.84,-19.62,0.22,-49.69,-0.17,-0.18,0,0.09,0.28,24.38,4319,10.8,10.96,11.05,11.34,4768031,-4319,83.88,403.64,-0.01,0,0,1.08,-1,171506.75,-692536.03,-0.41,-35.06
20060222,10.45,10.69,10.82,11,11.34,11.85,12.95,13.49,13.98,17.74,31.33,-0.64,2.1,0,-0.64,-0.2,-0.16,-0.04,0.86,1.43,-2.43,-4,-5.02,0.99,1.57,-0.15,-0.15,0.4,-0.18,-0.75,10.89,-0.6,0,0,0,582.87,-9.73,14.44,592.6,16.67,25,-169.61,-142.96,-156.94,14.29,-136.4,0.35,0.22,0.26,-0.6,24.21,95.87,-5.43,-2.81,-30.05,-21.05,0.26,-50.04,-0.23,-0.34,0,0.1,0.21,40.61,8668,10.71,10.89,11,11.33,4759363,-8668,61.82,829.47,-0.06,-0.01,0,1.01,-1.41,171304.23,-698727.46,-0.07,31.02
20060223,10.3,10.56,10.73,10.93,11.31,11.83,12.93,13.47,13.96,14.25,28.6,-0.32,1.29,0,-0.32,-0.23,-0.17,-0.06,0.85,1.43,-2.92,-4.59,-5.94,1.46,1.66,-0.3,0.25,0.45,-0.19,-0.9,10.8,-0.75,0,0,0,583.09,-9.76,15.91,592.85,8.33,25,-186.12,-165.25,-175.21,20,-137,0.25,0.24,0.25,-0.75,24.15,95.37,-8.85,-3.74,-34.69,-22.95,0.27,-50.29,-0.31,-0.52,0,0.11,0.27,48.04,7192,10.61,10.8,10.95,11.32,4752171,-7192,48.36,698.25,-0.07,-0.01,0,1.08,-1.02,171200.99,-703042.66,-0.55,8.57
20060224,10.3,10.47,10.65,10.87,11.27,11.8,12.91,13.45,13.94,14.25,28.6,-1.76,0.27,-3.21,-1.76,-0.26,-0.19,-0.06,0.85,1.43,-1.9,-3.78,-5.66,1.96,1.88,0.25,0.45,0.4,-0.21,-0.9,10.71,-1.15,4,2.63,2.22,583.29,-9.8,17.42,593.09,8.33,25,-155.34,-163.89,-169.25,50,-137,0.2,0.24,0.25,-0.76,24.11,94.93,-8.04,-4.4,-39.29,-25.04,0.28,-50.29,-0.42,-0.69,5.88,0.12,0.23,50.34,7512,10.5,10.71,10.92,11.31,4752171,-3756,53,729.32,-0.02,-0.01,0,1.01,-1.41,171200.99,-703042.66,-0.17,18.89
20060227,10.35,10.43,10.6,10.82,11.24,11.78,12.88,13.42,13.92,21.65,30.99,-9.22,-2.89,-16.67,-9.22,-0.26,-0.21,-0.06,0.85,1.43,-0.67,-2.73,-4.61,1.52,2.05,0.5,0.45,0.1,-0.22,-0.65,10.64,0.05,11.54,8.33,6.52,583.48,-9.86,17.7,593.34,16.67,29.17,-112.16,-143.3,-147.52,55.56,-136.89,0.45,0.26,0.25,-0.7,24.21,96.28,-7.59,-4.89,-42.7,-27.02,0.28,-50.14,-0.42,-0.76,16.67,0.11,0.36,25.61,13872,10.42,10.64,10.85,11.3,4766043,-4624,65.09,1340.29,0.02,-0.02,27.49,1.09,-1.02,171268.33,-701501.33,0.95,97.22
20060301,10.5,10.45,10.58,10.79,11.22,11.76,12.86,13.41,13.9,40.22,37.8,-21.27,-9.02,-33.33,-21.27,-0.26,-0.22,-0.04,0.85,1.43,1.16,-0.85,-2.96,0.48,2.01,0.6,0.25,-0.2,-0.21,-0.5,10.59,-0.4,25,18.18,13.04,583.66,-9.92,17.96,593.58,25,29.17,-78.34,-118.74,-128.21,80,-136.29,0.25,0.26,0.24,-0.52,24.23,98.13,-6.25,-5.1,-43.64,-28.51,0.27,-49.99,-0.46,-0.74,33.33,0.11,0.7,25.61,10312,10.38,10.59,10.82,11.29,4776355,2062.4,81.7,982.1,0.01,-0.02,46.5,1.01,-1.39,171417.78,-695314.13,-0.02,36.78
20060302,10.4,10.44,10.55,10.75,11.19,11.73,12.84,13.39,13.88,33.81,35.27,-20.93,-12.99,-20.59,-20.93,-0.26,-0.22,-0.03,0.86,1.43,0.29,-1.33,-3.68,-0.32,1.62,0.15,-0.3,-0.1,-0.17,-0.5,10.54,-0.55,20,14.71,11.9,583.83,-9.99,18.85,593.82,25,29.17,-102.37,-146.35,-146.86,90,-135.49,0.25,0.29,0.25,-0.56,24.28,99.52,-5.45,-5.15,-43.65,-29.74,0.27,-50.09,-0.52,-0.69,29.41,0.12,0.44,38.17,22543,10.37,10.54,10.8,11.28,4753812,22543,79.67,2167.6,-0.02,-0.02,34.63,1.08,-1.02,171203.09,-677279.73,2.35,141.36
20060303,10.25,10.37,10.49,10.71,11.16,11.71,12.82,13.36,13.86,26.27,31.78,-14.91,-13.63,-8.89,-14.91,-0.26,-0.23,-0.03,0.86,1.43,-1.06,-2.24,-4.83,-0.32,1.18,-0.45,-0.25,0.1,-0.13,-0.55,10.48,-0.55,9.09,6.45,4.76,584.01,-10.05,19.4,594.06,25,29.17,-88.47,-136.41,-138.15,12.5,-136.24,0.2,0.29,0.25,-0.64,24.31,99.51,-6.82,-5.41,-43.98,-30.97,0.27,-50.29,-0.57,-0.62,13.33,0.13,0.3,31.98,10445,10.36,10.48,10.77,11.27,4743367,-10445,69.24,1019.02,0.01,-0.02,33.88,1.01,-1.41,171052.44,-685113.48,0.99,7.06
20060306,10.1,10.28,10.42,10.65,11.13,11.68,12.8,13.34,13.84,20.73,28.69,-12.68,-13.31,-10.46,-12.68,-0.28,-0.24,-0.04,0.86,1.43,-2.13,-2.98,-5.87,0.64,0.85,-0.4,-0.05,0.4,-0.09,-0.75,10.41,-0.7,9.09,5.88,4.44,584.18,-10.12,20.65,594.3,25,25,-120.14,-160.1,-156.68,33.33,-136.57,0.3,0.29,0.25,-0.7,24.16,98.06,-7.34,-5.71,-45.28,-32.37,0.29,-50.49,-0.64,-0.59,11.76,0.14,0.26,45.53,11308,10.32,10.41,10.73,11.25,4732059,-3769.33,64.11,1119.6,-0.05,-0.02,32.15,1.06,-1.02,170886.96,-688882.81,1.5,8.17
20060307,10.05,10.21,10.35,10.59,11.09,11.65,12.78,13.32,13.82,19.11,27.71,-8.77,-11.8,-4.86,-8.77,-0.29,-0.25,-0.04,0.86,1.43,-2.05,-2.8,-5.9,1.37,0.76,-0.1,0.35,0.35,-0.08,-0.7,10.34,-0.4,4.55,2.94,2.27,584.36,-10.18,21.82,594.55,25,25,-111,-146.03,-151.02,0,-137.57,0.2,0.28,0.26,-0.66,23.81,97.1,-6.94,-5.9,-46.97,-33.86,0.29,-50.69,-0.68,-0.6,6.25,0.14,0.26,45.53,6917,10.26,10.34,10.68,11.22,4725142,-6917,69.44,688.26,0,-0.02,32.47,1.01,-1.41,170852.71,-695799.81,0.1,-32.9
20060308,9.91,10.11,10.27,10.53,11.05,11.63,12.75,13.3,13.8,15.15,25.1,-10.04,-11.21,-11.31,-10.04,-0.31,-0.26,-0.05,0.86,1.43,-2.29,-3.42,-6.6,1.76,1.13,0.21,0.21,0.34,-0.12,-0.79,10.26,-0.19,11.85,8.21,6.53,584.54,-10.27,23.63,594.81,16.67,25,-147.12,-165.4,-169.09,30,-137.97,0.35,0.3,0.27,-0.73,23.54,94.38,-8.66,-6.32,-49.43,-35.56,0.32,-50.88,-0.7,-0.66,17.78,0.15,0.15,57.94,16424,10.14,10.26,10.61,11.2,4708718,-1407.77,42.9,1657.32,-0.05,-0.02,13.58,1.05,-1.02,170623.92,-702369.41,2.79,42.58
20060309,10.15,10.12,10.25,10.49,11.02,11.6,12.73,13.28,13.78,40.52,36.34,-22.8,-15.08,-35.56,-22.8,-0.3,-0.27,-0.03,0.86,1.43,0.57,-0.79,-3.86,1.06,1.37,0.45,0.58,-0.05,-0.14,-0.3,10.23,0.45,32,20.51,16.33,584.73,-10.32,25.02,595.05,25,29.17,-89.7,-117.56,-134.4,100,-136.97,0.15,0.27,0.26,-0.44,23.28,97.6,-5.58,-6.21,-49.72,-36.78,0.31,-50.64,-0.65,-0.62,44.44,0.14,0.66,51.55,9870,10.09,10.23,10.56,11.18,4718588,9870,54.76,972.41,0.02,-0.02,12.66,1.01,-1.39,170862.95,-692499.41,0.18,-15.2
20060310,10.2,10.15,10.24,10.46,11,11.58,12.71,13.26,13.76,44.66,38.44,-36.4,-22.18,-50,-36.4,-0.29,-0.27,-0.01,0.86,1.43,1.17,-0.21,-2.93,0.23,1.38,0.63,0,-0.15,-0.14,-0.1,10.22,0.8,39.13,23.08,18.37,584.92,-10.38,26,595.3,33.33,29.17,-66.52,-99.21,-121.25,66.67,-136.64,0.15,0.26,0.26,-0.34,23.11,99.51,-4.67,-5.97,-48.08,-37.46,0.31,-50.49,-0.57,-0.53,50,0.14,0.61,45.02,7283,10.08,10.22,10.51,11.16,4725871,7283,63.8,714.02,0.01,-0.02,27.61,1.05,-1.01,170898.83,-690071.75,0.69,-37.48
20060313,10.2,10.16,10.23,10.44,10.97,11.56,12.69,13.24,13.74,44.66,38.44,-25.06,-23.14,-13.73,-25.06,-0.27,-0.27,0,0.86,1.43,0.97,-0.11,-2.47,-0.81,1.08,0,-0.15,-0.29,-0.11,-0.1,10.21,0.8,40.91,25.71,18.37,585.12,-10.42,26.32,595.55,33.33,25,-39.13,-83.25,-108.33,37.5,-136.89,0.2,0.23,0.26,-0.28,22.96,100.99,-2.39,-5.42,-45.23,-37.68,0.33,-50.49,-0.49,-0.4,52.94,0.12,0.8,32.36,5879,10.1,10.21,10.46,11.14,4725871,0,68.59,576.37,0.03,-0.01,40.2,1.01,-1.39,170898.83,-691541.5,-0.32,-48.81
20060314,10.05,10.13,10.2,10.4,10.94,11.53,12.67,13.22,13.72,34.34,34.39,0.56,-15.24,26.19,0.56,-0.27,-0.27,0,0.86,1.43,-0.51,-1.29,-3.46,-0.56,0.77,-0.3,-0.44,0.1,-0.08,-0.3,10.18,0.35,28.57,17.14,12.24,585.32,-10.47,26.91,595.79,33.33,20.83,-80.55,-98.69,-120.52,16.67,-137.56,0.15,0.23,0.26,-0.36,22.88,100,-2.43,-4.96,-42.89,-37.8,0.33,-50.64,-0.46,-0.32,42.86,0.12,0.29,38.34,5652,10.1,10.18,10.41,11.12,4720219,-1884,60.95,562.39,-0.03,-0.01,44.63,1.05,-1.03,170815.71,-695309.5,-0.21,-47
